"Indikatorens navn";"Fylke nummer";"Kommune nummer";"Kommune navn";"Verdsatte naturtype";"Regnskapsperiode";"Areal verdsatte naturtyper gått tapt (dekar)";"Usikkerhet for areal i regnskapsperiode"
"ENCACC_002";"50";"5037";"Levanger";"Naturbeitemark";"2018-2024";0.24;"Yellow"
"ENCACC_002";"50";"5037";"Levanger";"Rik åpen sørlig jordvannsmyr";"2018-2024";2.59;"Yellow"
"ENCACC_002";"50";"5037";"Levanger";"Strandeng";"2018-2024";0.52;"Yellow"
"ENCACC_002";"50";"5037";"Levanger";"Åpen grunnlendt kalkrik mark i sørboreal sone";"2018-2024";0.01;"Yellow"
"ENCACC_002";"50";"5038";"Verdal";"Gammel høgstaudegråorskog";"2018-2024";0.31;"Yellow"
"ENCACC_002";"50";"5038";"Verdal";"Naturbeitemark";"2018-2024";0.24;"Yellow"
"ENCACC_002";"50";"5038";"Verdal";"Åpen flomfastmark";"2018-2024";0.24;"Yellow"
"ENCACC_002";"50";"5042";"Lierne";"Flomskogsmark";"2018-2024";0.01;"Yellow"
"ENCACC_002";"50";"5045";"Grong";"Boreal regnskog";"2018-2024";0.02;"Yellow"
"ENCACC_002";"50";"5045";"Grong";"Flomskogsmark";"2018-2024";1.82;"Yellow"
"ENCACC_002";"50";"5049";"Flatanger";"Regnskog";"2018-2024";2.08;"Yellow"
"ENCACC_002";"50";"5052";"Leka";"Kystlynghei";"2018-2024";0;"Yellow"
"ENCACC_002";"50";"5053";"Inderøy";"Gammel furuskog med gamle trær";"2018-2024";1.16;"Yellow"
"ENCACC_002";"50";"5053";"Inderøy";"Hagemark";"2018-2024";1.35;"Yellow"
"ENCACC_002";"50";"5053";"Inderøy";"Naturbeitemark";"2018-2024";2.17;"Yellow"
"ENCACC_002";"50";"5053";"Inderøy";"Strandeng";"2018-2024";0.36;"Yellow"
"ENCACC_002";"50";"5054";"Indre Fosen";"Eksentrisk høymyr";"2018-2024";0.02;"Yellow"
"ENCACC_002";"50";"5054";"Indre Fosen";"Frisk lågurtedellauvskog";"2018-2024";0.01;"Yellow"
"ENCACC_002";"50";"5054";"Indre Fosen";"Gammel furuskog med gamle trær";"2018-2024";0;"Yellow"
"ENCACC_002";"50";"5054";"Indre Fosen";"Høgstaude-edellauvskog";"2018-2024";0.02;"Yellow"
"ENCACC_002";"50";"5054";"Indre Fosen";"Lågurtfuruskog";"2018-2024";0.02;"Yellow"
"ENCACC_002";"50";"5054";"Indre Fosen";"Naturbeitemark";"2018-2024";0.69;"Yellow"
"ENCACC_002";"50";"5054";"Indre Fosen";"Semi-naturlig eng";"2018-2024";0.76;"Yellow"
"ENCACC_002";"50";"5055";"Heim";"Kalkfattig og klar bekk eller elv";"2018-2024";0.13;"Yellow"
"ENCACC_002";"50";"5056";"Hitra";"Gammel lågurtospeskog";"2018-2024";0.96;"Yellow"
"ENCACC_002";"50";"5056";"Hitra";"Kalkfattig og intermediær fjellhei, leside og tundra";"2018-2024";0.27;"Yellow"
"ENCACC_002";"50";"5056";"Hitra";"Naturbeitemark";"2018-2024";10.3;"Yellow"
"ENCACC_002";"50";"5056";"Hitra";"Semi-naturlig eng";"2018-2024";0.06;"Yellow"
"ENCACC_002";"50";"5056";"Hitra";"Semi-naturlig strandeng";"2018-2024";0.01;"Yellow"
"ENCACC_002";"50";"5057";"Ørland";"Boreal hei";"2018-2024";11.97;"Yellow"
"ENCACC_002";"50";"5057";"Ørland";"Eng-aktig sterkt endret fastmark";"2018-2024";0.12;"Yellow"
"ENCACC_002";"50";"5057";"Ørland";"Hagemark";"2018-2024";0.13;"Yellow"
"ENCACC_002";"50";"5057";"Ørland";"Kystlynghei";"2018-2024";15.55;"Yellow"
"ENCACC_002";"50";"5057";"Ørland";"Naturbeitemark";"2018-2024";3.67;"Yellow"
"ENCACC_002";"50";"5057";"Ørland";"Semi-naturlig eng";"2018-2024";0.21;"Yellow"
"ENCACC_002";"50";"5057";"Ørland";"Semi-naturlig strandeng";"2018-2024";0.06;"Yellow"
"ENCACC_002";"50";"5058";"Åfjord";"Kystlynghei";"2018-2024";11.16;"Yellow"
"ENCACC_002";"50";"5058";"Åfjord";"Semi-naturlig strandeng";"2018-2024";0.86;"Yellow"
"ENCACC_002";"50";"5058";"Åfjord";"Strandeng";"2018-2024";0.19;"Yellow"
"ENCACC_002";"50";"5059";"Orkland";"Boreal hei";"2018-2024";3.17;"Yellow"
"ENCACC_002";"50";"5059";"Orkland";"Flomskogsmark";"2018-2024";0.6;"Yellow"
"ENCACC_002";"50";"5059";"Orkland";"Gammel høgstaudegråorskog";"2018-2024";0.59;"Yellow"
"ENCACC_002";"50";"5059";"Orkland";"Kystlynghei";"2018-2024";10.92;"Yellow"
"ENCACC_002";"50";"5059";"Orkland";"Naturbeitemark";"2018-2024";2.23;"Yellow"
"ENCACC_002";"50";"5059";"Orkland";"Semi-naturlig eng";"2018-2024";0.39;"Yellow"
"ENCACC_002";"50";"5059";"Orkland";"Slåttemark";"2018-2024";0.08;"Yellow"
"ENCACC_002";"50";"5060";"Nærøysund";"Kystlynghei";"2018-2024";37.61;"Orange"
"ENCACC_002";"50";"5060";"Nærøysund";"Naturbeitemark";"2018-2024";0.48;"Yellow"
"ENCACC_002";"50";"5060";"Nærøysund";"Semi-naturlig eng";"2018-2024";0;"Yellow"
"ENCACC_002";"55";"5501";"Tromsø";"Boreal hei";"2018-2024";1.58;"Yellow"
"ENCACC_002";"55";"5501";"Tromsø";"Flomskogsmark";"2018-2024";0.02;"Yellow"
"ENCACC_002";"55";"5501";"Tromsø";"Hagemark";"2018-2024";1.19;"Yellow"
"ENCACC_002";"55";"5501";"Tromsø";"Rik åpen jordvannsmyr i mellomboreal sone";"2018-2024";0.33;"Yellow"
"ENCACC_002";"55";"5501";"Tromsø";"Sanddynemark";"2018-2024";0.21;"Yellow"
"ENCACC_002";"55";"5503";"Harstad/Hárstták";"Gammel lågurtselje-rogneskog";"2018-2024";0.16;"Yellow"
"ENCACC_002";"55";"5503";"Harstad/Hárstták";"Naturbeitemark";"2018-2024";9.31;"Yellow"
"ENCACC_002";"55";"5503";"Harstad/Hárstták";"Slåtte- og beitemyr";"2018-2024";0.09;"Yellow"
"ENCACC_002";"55";"5510";"Kvæfjord";"Naturbeitemark";"2018-2024";0.02;"Yellow"
"ENCACC_002";"55";"5512";"Dielddanuorri/Tjeldsund";"Boreal hei";"2018-2024";8.59;"Yellow"
"ENCACC_002";"55";"5512";"Dielddanuorri/Tjeldsund";"Eng-aktig sterkt endret fastmark";"2018-2024";1.19;"Yellow"
"ENCACC_002";"55";"5512";"Dielddanuorri/Tjeldsund";"Kalkbjørkeskog";"2018-2024";0.22;"Yellow"
"ENCACC_002";"55";"5520";"Bardu";"Eng-aktig sterkt endret fastmark";"2018-2024";0.23;"Yellow"
"ENCACC_002";"55";"5524";"Målselv";"Flomskogsmark";"2018-2024";0.79;"Yellow"
"ENCACC_002";"55";"5526";"Sørreisa";"Naturbeitemark";"2018-2024";1.2;"Yellow"
"ENCACC_002";"55";"5530";"Senja";"Flomskogsmark";"2018-2024";0.08;"Yellow"
"ENCACC_002";"55";"5530";"Senja";"Gammel høgstaudegråorskog";"2018-2024";0.07;"Yellow"
"ENCACC_002";"55";"5530";"Senja";"Gammel lågurtselje-rogneskog";"2018-2024";0.03;"Yellow"
"ENCACC_002";"55";"5530";"Senja";"Naturbeitemark";"2018-2024";1.85;"Yellow"
"ENCACC_002";"55";"5530";"Senja";"Rik gråorsumpskog";"2018-2024";1;"Yellow"
"ENCACC_002";"55";"5530";"Senja";"Rik åpen jordvannsmyr i mellomboreal sone";"2018-2024";0.02;"Yellow"
"ENCACC_002";"55";"5530";"Senja";"Sanddynemark";"2018-2024";0.02;"Yellow"
"ENCACC_002";"55";"5530";"Senja";"Slåttemyr";"2018-2024";0.78;"Yellow"
"ENCACC_002";"55";"5530";"Senja";"Strandeng";"2018-2024";0.18;"Yellow"
"ENCACC_002";"55";"5532";"Balsfjord";"Flomskogsmark";"2018-2024";0.2;"Yellow"
"ENCACC_002";"55";"5532";"Balsfjord";"Høgereligende og nordlig nedbørsmyr";"2018-2024";27.78;"Yellow"
"ENCACC_002";"55";"5532";"Balsfjord";"Lågurtfuruskog";"2018-2024";1;"Yellow"
"ENCACC_002";"55";"5532";"Balsfjord";"Naturbeitemark";"2018-2024";3.24;"Yellow"
"ENCACC_002";"55";"5534";"Karlsøy";"Boreal hei";"2018-2024";4.86;"Yellow"
"ENCACC_002";"55";"5534";"Karlsøy";"Kalkfattig og intermediær fjellhei, leside og tundra";"2018-2024";0.06;"Yellow"
"ENCACC_002";"55";"5534";"Karlsøy";"Semi-naturlig myr";"2018-2024";0;"Yellow"
"ENCACC_002";"55";"5538";"Storfjord/Omasvuotna/Omasvuono";"Brakkvannsdelta";"2018-2024";3.45;"Orange"
"ENCACC_002";"55";"5538";"Storfjord/Omasvuotna/Omasvuono";"Flomskogsmark";"2018-2024";1.01;"Yellow"
"ENCACC_002";"55";"5538";"Storfjord/Omasvuotna/Omasvuono";"Naturbeitemark";"2018-2024";0.25;"Yellow"
"ENCACC_002";"55";"5540";"Gáivuotna/Kåfjord/Kaivuono";"Boreal hei";"2018-2024";1.2;"Yellow"
"ENCACC_002";"55";"5540";"Gáivuotna/Kåfjord/Kaivuono";"Flomskogsmark";"2018-2024";0.08;"Yellow"
"ENCACC_002";"55";"5540";"Gáivuotna/Kåfjord/Kaivuono";"Naturbeitemark";"2018-2024";3.77;"Yellow"
"ENCACC_002";"56";"5601";"Alta";"Aktiv skredmark";"2018-2024";0.05;"Yellow"
"ENCACC_002";"56";"5601";"Alta";"Flomskogsmark";"2018-2024";29.75;"Yellow"
"ENCACC_002";"56";"5601";"Alta";"Gammel barskog";"2018-2024";9.72;"Orange"
"ENCACC_002";"56";"5601";"Alta";"Gammel furudominert naturskog";"2018-2024";5.33;"Yellow"
"ENCACC_002";"56";"5601";"Alta";"Gammel furuskog med gamle trær";"2018-2024";1.09;"Yellow"
"ENCACC_002";"56";"5601";"Alta";"Gammel høgstaudegråorskog";"2018-2024";0.27;"Yellow"
"ENCACC_002";"56";"5601";"Alta";"Naturbeitemark";"2018-2024";2.74;"Yellow"
"ENCACC_002";"56";"5601";"Alta";"Rik sandfuruskog";"2018-2024";1.09;"Yellow"
"ENCACC_002";"56";"5601";"Alta";"Semi-naturlig eng";"2018-2024";0.29;"Yellow"
"ENCACC_002";"56";"5601";"Alta";"Strandeng";"2018-2024";2.08;"Yellow"
"ENCACC_002";"56";"5601";"Alta";"Åpen flomfastmark";"2018-2024";21.3;"Yellow"
"ENCACC_002";"56";"5603";"Hammerfest/Hámmerfeasta";"Boreal hei";"2018-2024";0.05;"Yellow"
"ENCACC_002";"56";"5603";"Hammerfest/Hámmerfeasta";"Sanddyne";"2018-2024";1.13;"Yellow"
"ENCACC_002";"56";"5603";"Hammerfest/Hámmerfeasta";"Åpen flomfastmark";"2018-2024";5.61;"Yellow"
"ENCACC_002";"56";"5605";"Sør-Varanger";"Brakkvannsdelta";"2018-2024";0.07;"Yellow"
"ENCACC_002";"56";"5605";"Sør-Varanger";"Slåttemark";"2018-2024";0.17;"Yellow"
"ENCACC_002";"56";"5607";"Vadsø";"Kalkrik fjellhei, leside og tundra";"2018-2024";4.77;"Yellow"
"ENCACC_002";"56";"5616";"Hasvik";"Eng-aktig sterkt endret fastmark";"2018-2024";1.19;"Yellow"
"ENCACC_002";"56";"5616";"Hasvik";"Kalkfattig og intermediær fjellhei, leside og tundra";"2018-2024";17.31;"Yellow"
"ENCACC_002";"56";"5616";"Hasvik";"Semi-naturlig eng";"2018-2024";11.96;"Yellow"
"ENCACC_002";"56";"5620";"Nordkapp";"Kalkrik fjellhei, leside og tundra";"2018-2024";0.1;"Yellow"
"ENCACC_002";"56";"5622";"Porsanger/Porsáŋgu/Porsanki";"Aktiv skredmark";"2018-2024";0.39;"Yellow"
"ENCACC_002";"56";"5622";"Porsanger/Porsáŋgu/Porsanki";"Boreal hei";"2018-2024";0.01;"Yellow"
"ENCACC_002";"56";"5622";"Porsanger/Porsáŋgu/Porsanki";"Flomskogsmark";"2018-2024";0.59;"Yellow"
"ENCACC_002";"56";"5622";"Porsanger/Porsáŋgu/Porsanki";"Åpen flomfastmark";"2018-2024";2.64;"Yellow"
"ENCACC_002";"56";"5628";"Deatnu/Tana";"Sanddyne";"2018-2024";0.03;"Yellow"
"ENCACC_002";"56";"5632";"Båtsfjord";"Naturbeitemark";"2018-2024";2.58;"Yellow"
"ENCACC_002";"Norge";"Norge";"Norge";"Alle";"2018-2024";5217.1;"Yellow"
